vote_id,term,position,area,term_n,total_r,total_p
500,99年,市民代表,桃園縣平鎮市,99,464004,1310257
501,99年,市民代表,桃園縣平鎮市,99,0,0
502,99年,市民代表,桃園縣平鎮市,99,0,0
503,99年,市民代表,桃園縣平鎮市,99,144400,325828
504,99年,市民代表,桃園縣平鎮市,99,0,0
505,99年,市民代表,桃園縣平鎮市,99,48900,862198
506,99年,市民代表,桃園縣平鎮市,99,364000,1951236
507,99年,市民代表,桃園縣平鎮市,99,36000,43600
508,99年,市民代表,桃園縣平鎮市,99,126100,126100
509,99年,市民代表,桃園縣平鎮市,99,145500,234568
510,99年,市民代表,桃園縣平鎮市,99,123800,278492
511,99年,里長,桃園縣平鎮市,99,0,0
512,99年,里長,桃園縣平鎮市,99,0,0
513,99年,里長,桃園縣平鎮市,99,129400,147852
514,99年,里長,桃園縣平鎮市,99,0,0
515,99年,里長,桃園縣平鎮市,99,6000,6000
516,99年,里長,桃園縣平鎮市,99,107600,140198
517,99年,里長,桃園縣平鎮市,99,0,0
518,99年,里長,桃園縣平鎮市,99,22000,56395
519,99年,里長,桃園縣平鎮市,99,0,0
520,99年,里長,桃園縣平鎮市,99,36000,36345
521,99年,里長,桃園縣平鎮市,99,5000,5000
522,99年,里長,桃園縣平鎮市,99,185500,218343
523,99年,里長,桃園縣平鎮市,99,34000,47924
524,99年,里長,桃園縣平鎮市,99,30000,32000
525,99年,里長,桃園縣平鎮市,99,187300,209902
526,99年,里長,桃園縣平鎮市,99,30000,30000
527,99年,里長,桃園縣平鎮市,99,56400,60000
528,99年,里長,桃園縣平鎮市,99,241980,242041
529,99年,里長,桃園縣平鎮市,99,54000,246829
530,99年,里長,桃園縣平鎮市,99,242000,264322
531,99年,里長,桃園縣平鎮市,99,30200,51965
532,99年,里長,桃園縣平鎮市,99,187480,222480
533,99年,里長,桃園縣平鎮市,99,26000,65340
534,99年,里長,桃園縣平鎮市,99,64000,82160
535,99年,村長,桃園縣復興鄉,99,0,0
536,99年,鄉民代表,桃園縣復興鄉,99,480000,492000
537,99年,鄉民代表,桃園縣新屋鄉,99,20000,338493
538,99年,市民代表,桃園縣桃園市,99,82203,329646
539,99年,市民代表,桃園縣桃園市,99,447800,747130
540,99年,市民代表,桃園縣桃園市,99,270007,361617
541,99年,市民代表,桃園縣桃園市,99,541600,615900
542,99年,市民代表,桃園縣桃園市,99,9600,256303
543,99年,市民代表,桃園縣桃園市,99,300000,808007
544,99年,市民代表,桃園縣桃園市,99,2293000,2563550
545,99年,市民代表,桃園縣桃園市,99,0,0
546,99年,市民代表,桃園縣桃園市,99,86000,238925
547,99年,市民代表,桃園縣桃園市,99,70000,284723
548,99年,市民代表,桃園縣桃園市,99,2026011,2035723
549,99年,市民代表,桃園縣桃園市,99,175000,261271
550,99年,市民代表,桃園縣桃園市,99,1103603,2621373
551,99年,市民代表,桃園縣桃園市,99,517000,731084
552,99年,市民代表,桃園縣桃園市,99,0,0
553,99年,市民代表,桃園縣桃園市,99,95000,229977
554,99年,市民代表,桃園縣桃園市,99,475015,572889
555,99年,市民代表,桃園縣桃園市,99,854821,1018950
556,99年,市民代表,桃園縣桃園市,99,485014,736120
557,99年,市民代表,桃園縣桃園市,99,97001,101600
558,99年,市民代表,桃園縣桃園市,99,628000,663755
559,99年,市民代表,桃園縣桃園市,99,320000,368393
560,99年,市民代表,桃園縣桃園市,99,481015,483415
561,99年,市民代表,桃園縣桃園市,99,44200,430865
562,99年,市民代表,桃園縣桃園市,99,394000,397777
563,99年,里長,桃園縣桃園市,99,25000,109092
564,99年,里長,桃園縣桃園市,99,0,0
565,99年,里長,桃園縣桃園市,99,0,0
566,99年,里長,桃園縣桃園市,99,0,0
567,99年,里長,桃園縣桃園市,99,0,0
568,99年,里長,桃園縣桃園市,99,18800,83365
569,99年,里長,桃園縣桃園市,99,120200,211751
570,99年,里長,桃園縣桃園市,99,24000,118790
571,99年,里長,桃園縣桃園市,99,180000,192358
572,99年,里長,桃園縣桃園市,99,0,0
573,99年,里長,桃園縣桃園市,99,38500,123183
574,99年,里長,桃園縣桃園市,99,0,154884
575,99年,里長,桃園縣桃園市,99,0,0
576,99年,里長,桃園縣桃園市,99,0,0
577,99年,里長,桃園縣桃園市,99,240000,257773
578,99年,里長,桃園縣桃園市,99,14600,14600
579,99年,里長,桃園縣桃園市,99,41600,42960
580,99年,里長,桃園縣桃園市,99,17000,24410
581,99年,里長,桃園縣桃園市,99,0,0
582,99年,里長,桃園縣桃園市,99,52000,201596
583,99年,里長,桃園縣桃園市,99,0,156855
584,99年,里長,桃園縣楊梅鎮,99,149800,190055
585,99年,里長,桃園縣楊梅鎮,99,60000,80831
586,99年,里長,桃園縣楊梅鎮,99,140500,143145
587,99年,里長,桃園縣楊梅鎮,99,36200,51459
588,99年,里長,桃園縣楊梅鎮,99,0,0
589,99年,里長,桃園縣楊梅鎮,99,86600,94977
590,99年,里長,桃園縣楊梅鎮,99,0,0
591,99年,里長,桃園縣楊梅鎮,99,26000,26506
592,99年,里長,桃園縣楊梅鎮,99,0,0
593,99年,鎮民代表,桃園縣楊梅鎮,99,117000,164280
594,99年,鎮民代表,桃園縣楊梅鎮,99,42000,126290
595,99年,鎮民代表,桃園縣楊梅鎮,99,18300,39766
596,99年,村長,桃園縣蘆竹鄉,99,0,0
597,99年,村長,桃園縣蘆竹鄉,99,5000,5000
598,99年,村長,桃園縣蘆竹鄉,99,431560,523190
599,99年,村長,桃園縣蘆竹鄉,99,143007,156298
600,99年,鄉民代表,桃園縣蘆竹鄉,99,343000,610785
601,99年,鄉民代表,桃園縣蘆竹鄉,99,353000,425812
602,99年,鄉民代表,桃園縣蘆竹鄉,99,441000,619813
603,99年,鄉民代表,桃園縣蘆竹鄉,99,0,1093781
604,99年,鄉民代表,桃園縣蘆竹鄉,99,108000,123427
605,99年,鄉民代表,桃園縣蘆竹鄉,99,276000,393781
606,99年,鄉民代表,桃園縣蘆竹鄉,99,79000,179445
607,99年,鄉民代表,桃園縣蘆竹鄉,99,396772,606436
608,99年,鄉民代表,桃園縣蘆竹鄉,99,205003,217795
609,99年,村長,桃園縣觀音鄉,99,221000,225209
610,99年,村長,桃園縣觀音鄉,99,0,0
611,99年,鄉民代表,桃園縣龍潭鄉,99,689600,710198
612,99年,鄉民代表,桃園縣龍潭鄉,99,126000,126007
613,99年,村長,桃園縣龜山鄉,99,5000,60496
614,99年,村長,桃園縣龜山鄉,99,20000,28500
615,99年,村長,桃園縣龜山鄉,99,10000,18000
616,99年,鄉民代表,桃園縣龜山鄉,99,172201,206087
737,99年,里長,臺北市,99,0,0
617,99年,鄉民代表,桃園縣龜山鄉,99,6000,209863
618,99年,鄉民代表,桃園縣龜山鄉,99,265010,382541
619,99年,鄉民代表,桃園縣龜山鄉,99,144000,444842
620,99年,市民代表,澎湖縣馬公市,99,205605,339772
621,99年,里長,第6屆桃園縣平鎮市平安里,99,74000,153840
622,99年,里長,臺中市,99,0,0
623,99年,里長,臺中市,99,140000,320727
624,99年,里長,臺中市,99,0,62295
625,99年,里長,臺中市,99,0,0
626,99年,里長,臺中市,99,180000,239590
627,99年,里長,臺中市,99,6000,6000
628,99年,里長,臺中市,99,0,0
629,99年,里長,臺中市,99,336200,365693
630,99年,里長,臺中市,99,0,0
631,99年,里長,臺中市,99,19000,19000
632,99年,里長,臺中市,99,0,28437
633,99年,里長,臺中市,99,7000,51855
634,99年,里長,臺中市,99,50000,57250
635,99年,里長,臺中市,99,112000,126000
636,99年,里長,臺中市,99,144003,148825
637,99年,里長,臺中市,99,150101,171484
638,99年,里長,臺中市,99,142000,187789
639,99年,里長,臺中市,99,0,140293
640,99年,里長,臺中市,99,21000,22100
641,99年,里長,臺中市,99,0,0
642,99年,里長,臺中市,99,90000,90000
643,99年,里長,臺中市,99,107180,167010
644,99年,里長,臺中市,99,145200,152638
645,99年,里長,臺中市,99,433600,536890
646,99年,里長,臺中市,99,49000,72400
647,99年,里長,臺中市,99,0,81447
648,99年,里長,臺中市,99,0,0
649,99年,里長,臺中市,99,130000,132035
650,99年,里長,臺中市,99,0,0
651,99年,里長,臺中市,99,0,0
652,99年,里長,臺中市,99,172002,401688
653,99年,里長,臺中市,99,135800,138380
654,99年,里長,臺中市,99,116600,116600
655,99年,里長,臺中市,99,25000,150266
656,99年,里長,臺中市,99,72000,78205
657,99年,里長,臺中市,99,100000,101350
658,99年,里長,臺中市,99,40000,40000
659,99年,里長,臺北市,99,53000,75827
660,99年,里長,臺北市,99,24000,46976
661,99年,里長,臺北市,99,68000,76253
662,99年,里長,臺北市,99,0,0
663,99年,里長,臺北市,99,1000,1000
664,99年,里長,臺北市,99,0,0
665,99年,里長,臺北市,99,742088,743281
666,99年,里長,臺北市,99,124600,146912
667,99年,里長,臺北市,99,0,0
668,99年,里長,臺北市,99,45000,50200
669,99年,里長,臺北市,99,100000,114951
670,99年,里長,臺北市,99,0,0
671,99年,里長,臺北市,99,0,0
672,99年,里長,臺北市,99,10000,10297
673,99年,里長,臺北市,99,0,0
674,99年,里長,臺北市,99,28010,53930
675,99年,里長,臺北市,99,14000,20000
676,99年,里長,臺北市,99,0,0
677,99年,里長,臺北市,99,0,0
678,99年,里長,臺北市,99,10000,22407
679,99年,里長,臺北市,99,0,0
680,99年,里長,臺北市,99,147600,157560
681,99年,里長,臺北市,99,10002,56012
682,99年,里長,臺北市,99,283190,319890
683,99年,里長,臺北市,99,0,0
684,99年,里長,臺北市,99,185000,191070
685,99年,里長,臺北市,99,25000,42950
686,99年,里長,臺北市,99,0,0
687,99年,里長,臺北市,99,49000,51115
688,99年,里長,臺北市,99,0,0
689,99年,里長,臺北市,99,130000,130883
690,99年,里長,臺北市,99,0,0
691,99年,里長,臺北市,99,0,0
692,99年,里長,臺北市,99,0,0
693,99年,里長,臺北市,99,0,0
694,99年,里長,臺北市,99,100016,148398
695,99年,里長,臺北市,99,60000,65500
696,99年,里長,臺北市,99,51500,100975
697,99年,里長,臺北市,99,0,0
698,99年,里長,臺北市,99,0,0
699,99年,里長,臺北市,99,0,0
700,99年,里長,臺北市,99,27200,38267
701,99年,里長,臺北市,99,0,0
702,99年,里長,臺北市,99,0,0
703,99年,里長,臺北市,99,57600,57000
704,99年,里長,臺北市,99,0,0
705,99年,里長,臺北市,99,0,0
706,99年,里長,臺北市,99,0,0
707,99年,里長,臺北市,99,0,0
708,99年,里長,臺北市,99,0,0
709,99年,里長,臺北市,99,20000,20000
710,99年,里長,臺北市,99,5000,16800
711,99年,里長,臺北市,99,0,0
712,99年,里長,臺北市,99,0,0
713,99年,里長,臺北市,99,180002,221555
714,99年,里長,臺北市,99,67000,97870
715,99年,里長,臺北市,99,58000,74784
716,99年,里長,臺北市,99,0,0
717,99年,里長,臺北市,99,56000,69250
718,99年,里長,臺北市,99,0,0
719,99年,里長,臺北市,99,165000,176327
720,99年,里長,臺北市,99,16000,20500
721,99年,里長,臺北市,99,98002,255929
722,99年,里長,臺北市,99,64700,135563
723,99年,里長,臺北市,99,0,0
724,99年,里長,臺北市,99,1000,3129
725,99年,里長,臺北市,99,88000,100171
726,99年,里長,臺北市,99,0,0
727,99年,里長,臺北市,99,35200,47090
728,99年,里長,臺北市,99,83800,195580
729,99年,里長,臺北市,99,57000,150430
730,99年,里長,臺北市,99,103888,104800
731,99年,里長,臺北市,99,74801,191589
732,99年,里長,臺北市,99,0,0
733,99年,里長,臺北市,99,16600,24224
734,99年,里長,臺北市,99,230000,287297
738,99年,里長,臺北市,99,0,0
739,99年,里長,臺北市,99,42600,280122
740,99年,里長,臺北市,99,135300,210098
741,99年,里長,臺北市,99,36600,47750
742,99年,里長,臺北市,99,9000,22840
743,99年,里長,臺北市,99,0,13376
744,99年,里長,臺北市,99,211000,218696
745,99年,里長,臺北市,99,0,0
746,99年,里長,臺北市,99,32000,44382
747,99年,里長,臺北市,99,70000,114455
748,99年,里長,臺北市,99,51500,65296
749,99年,里長,臺北市,99,155200,158594
750,99年,里長,臺北市,99,5000,5000
751,99年,里長,臺北市,99,0,0
752,99年,里長,臺北市,99,0,0
753,99年,里長,臺北市,99,42000,43000
754,99年,里長,臺南市,99,21000,21000
755,99年,里長,臺南市,99,67910,90895
756,99年,里長,臺南市,99,4000,5000
757,99年,里長,臺南市,99,113000,116370
758,99年,里長,臺南市,99,0,0
759,99年,里長,臺南市,99,0,0
760,99年,里長,臺南市,99,50060,104568
761,99年,里長,臺南市,99,0,0
762,99年,里長,臺南市,99,0,0
763,99年,里長,臺南市,99,72600,123270
764,99年,里長,臺南市,99,0,0
765,99年,里長,臺南市,99,1000,31000
766,99年,里長,臺南市,99,111000,301725
767,99年,里長,臺南市,99,0,0
768,99年,里長,臺南市,99,0,0
769,99年,里長,臺南市,99,220000,220000
770,99年,里長,臺南市,99,162995,162995
771,99年,里長,臺南市,99,0,20667
772,99年,里長,臺南市,99,43000,43790
773,99年,里長,臺南市,99,120004,135935
774,99年,里長,臺南市,99,200000,209842
775,99年,里長,臺南市,99,0,0
776,99年,里長,臺南市,99,14000,20240
777,99年,村長,臺東縣卑南鄉,99,0,0
778,99年,鎮民代表,臺東縣成功鎮,99,350000,379579
779,99年,鎮民代表,臺東縣成功鎮,99,170000,178544
780,99年,鎮民代表,臺東縣成功鎮,99,68000,71900
781,99年,市民代表,臺東縣臺東市,99,2000,2000
782,99年,市民代表,臺東縣臺東市,99,130000,135693
783,99年,市民代表,臺東縣臺東市,99,29000,83658
784,99年,市民代表,臺東縣臺東市,99,260000,570766
785,99年,市民代表,臺東縣臺東市,99,70000,248440
786,99年,里長,臺東縣臺東市,99,20000,36566
787,99年,鄉民代表,臺東縣達仁鄉,99,70000,70260
788,99年,鄉民代表,臺東縣金峰鄉,99,0,0
789,99年,鄉民代表,臺東縣長濱鄉,99,60000,688491
790,99年,村長,花蓮縣吉安鄉,99,0,0
791,99年,鄉民代表,花蓮縣吉安鄉,99,0,0
792,99年,鄉民代表,花蓮縣吉安鄉,99,82300,125998
793,99年,鄉民代表,花蓮縣吉安鄉,99,115000,116346
794,99年,鄉民代表,花蓮縣吉安鄉,99,66000,78436
795,99年,鄉民代表,花蓮縣吉安鄉,99,205600,290467
796,99年,鄉民代表,花蓮縣吉安鄉,99,110000,199175
797,99年,鄉民代表,花蓮縣吉安鄉,99,34000,186565
798,99年,鄉民代表,花蓮縣吉安鄉,99,0,213573
799,99年,鄉民代表,花蓮縣壽豐鄉,99,6000,129043
800,99年,鄉民代表,花蓮縣壽豐鄉,99,16700,27700
801,99年,鄉民代表,花蓮縣新城鄉,99,72000,84988
802,99年,鄉民代表,花蓮縣新城鄉,99,5000,196737
803,99年,鄉民代表,花蓮縣新城鄉,99,465600,507953
804,99年,鄉民代表,花蓮縣新城鄉,99,166000,169210
805,99年,里長,花蓮縣玉里鎮,99,0,0
806,99年,鎮民代表,花蓮縣玉里鎮,99,0,0
807,99年,鎮民代表,花蓮縣玉里鎮,99,110600,222858
808,99年,鄉民代表,花蓮縣瑞穗鄉,99,136600,231378
809,99年,鄉民代表,花蓮縣秀林鄉,99,0,520196
810,99年,市民代表,花蓮縣花蓮市,99,235000,280050
811,99年,市民代表,花蓮縣花蓮市,99,63000,334475
812,99年,市民代表,花蓮縣花蓮市,99,351000,653240
813,99年,市民代表,花蓮縣花蓮市,99,483000,630302
814,99年,市民代表,花蓮縣花蓮市,99,23550,103989
815,99年,市民代表,花蓮縣花蓮市,99,0,0
816,99年,市民代表,花蓮縣花蓮市,99,0,0
817,99年,市民代表,花蓮縣花蓮市,99,256000,261071
818,99年,市民代表,花蓮縣花蓮市,99,271099,320944
819,99年,市民代表,花蓮縣花蓮市,99,333000,442314
820,99年,市民代表,花蓮縣花蓮市,99,769400,805661
821,99年,市民代表,花蓮縣花蓮市,99,40000,128158
822,99年,市民代表,花蓮縣花蓮市,99,428601,429056
823,99年,市民代表,花蓮縣花蓮市,99,0,0
824,99年,市民代表,花蓮縣花蓮市,99,32000,488635
825,99年,市民代表,花蓮縣花蓮市,99,63000,160736
826,99年,市民代表,花蓮縣花蓮市,99,109600,112691
827,99年,市民代表,花蓮縣花蓮市,99,385200,403073
828,99年,市民代表,花蓮縣花蓮市,99,26000,87380
829,99年,市民代表,花蓮縣花蓮市,99,8000,105827
830,99年,里長,花蓮縣花蓮市,99,12000,17540
831,99年,里長,花蓮縣花蓮市,99,0,0
832,99年,里長,花蓮縣花蓮市,99,0,0
833,99年,里長,花蓮縣花蓮市,99,6800,66849
834,99年,里長,花蓮縣花蓮市,99,5300,8300
835,99年,村長,花蓮縣萬榮鄉,99,83580,89960
836,99年,鄉民代表,苗栗縣三義鄉,99,170000,617699
837,99年,鄉民代表,苗栗縣三義鄉,99,302800,326043
838,99年,鄉民代表,苗栗縣三義鄉,99,0,194927
839,99年,鄉民代表,苗栗縣三義鄉,99,50000,188510
840,99年,鄉民代表,苗栗縣三義鄉,99,0,14800
841,99年,村長,苗栗縣公館鄉,99,51002,53000
842,99年,鄉民代表,苗栗縣公館鄉,99,327600,393363
843,99年,鄉民代表,苗栗縣公館鄉,99,30000,36940
844,99年,村長,苗栗縣大湖鄉,99,0,0
845,99年,村長,苗栗縣大湖鄉,99,0,81700
846,99年,村長,苗栗縣大湖鄉,99,21000,41820
847,99年,村長,苗栗縣大湖鄉,99,0,90090
848,99年,村長,苗栗縣大湖鄉,99,34000,34811
849,99年,鄉民代表,苗栗縣大湖鄉,99,0,19800
850,99年,鄉民代表,苗栗縣大湖鄉,99,0,49500
851,99年,鄉民代表,苗栗縣大湖鄉,99,0,29900
852,99年,鄉民代表,苗栗縣大湖鄉,99,80000,112065
853,99年,鄉民代表,苗栗縣大湖鄉,99,0,63451
854,99年,鄉民代表,苗栗縣大湖鄉,99,0,0
855,99年,鄉民代表,苗栗縣大湖鄉,99,0,140970
856,99年,里長,苗栗縣後龍鎮,99,0,0
857,99年,鎮民代表,苗栗縣後龍鎮,99,20000,105443
858,99年,鎮民代表,苗栗縣後龍鎮,99,265000,345042
859,99年,鎮民代表,苗栗縣後龍鎮,99,19700,105708
860,99年,鎮民代表,苗栗縣後龍鎮,99,130000,140720
861,99年,村長,苗栗縣獅潭鄉,99,0,0
862,99年,里長,苗栗縣竹南鎮,99,178500,223032
863,99年,里長,苗栗縣竹南鎮,99,35500,205792
864,99年,里長,苗栗縣竹南鎮,99,145103,182500
865,99年,里長,苗栗縣竹南鎮,99,100000,114800
866,99年,鎮民代表,苗栗縣竹南鎮,99,200000,206832
867,99年,鎮民代表,苗栗縣竹南鎮,99,245100,338050
868,99年,鎮民代表,苗栗縣竹南鎮,99,100006,115250
869,99年,里長,苗栗縣苗栗市,99,0,93310
870,99年,鎮民代表,苗栗縣通霄鎮,99,148200,239563
871,99年,鎮民代表,苗栗縣通霄鎮,99,0,0
872,99年,鄉民代表,苗栗縣造橋鄉,99,91300,119660
873,99年,里長,苗栗縣頭份鎮,99,0,0
874,99年,鎮民代表,苗栗縣頭份鎮,99,216000,315094
875,99年,鎮民代表,苗栗縣頭份鎮,99,110000,113244
876,99年,鄉民代表,連江縣南竿鄉,99,67480,375147
877,99年,鄉民代表,金門縣烈嶼鄉,99,200000,419738
878,99年,鎮民代表,金門縣金城鎮,99,359600,487388
879,99年,鎮民代表,金門縣金城鎮,99,0,171420
880,99年,鎮民代表,金門縣金城鎮,99,100000,263315
881,99年,鎮民代表,金門縣金城鎮,99,100000,103690
882,99年,鎮民代表,金門縣金城鎮,99,206000,613240
883,99年,村長,金門縣金寧鄉,99,0,0
884,99年,鎮民代表,金門縣金沙鎮,99,200000,624993
885,99年,里長,金門縣金湖鎮,99,100000,239700
886,99年,村長,雲林縣二崙鄉,99,100000,134000
887,99年,鄉民代表,雲林縣口湖鄉,99,450000,531695
888,99年,村長,雲林縣四湖鄉,99,0,0
889,99年,鄉民代表,雲林縣四湖鄉,99,0,0
890,99年,市民代表,雲林縣斗六市,99,21500,1216771
891,99年,市民代表,雲林縣斗六市,99,0,171970
892,99年,市民代表,雲林縣斗六市,99,0,0
893,99年,市民代表,雲林縣斗六市,99,106000,281249
894,99年,市民代表,雲林縣斗六市,99,0,0
895,99年,市民代表,雲林縣斗六市,99,0,69500
896,99年,里長,雲林縣斗六市,99,0,33745
897,99年,鎮民代表,雲林縣虎尾鎮,99,118008,164125
898,99年,鎮民代表,雲林縣虎尾鎮,99,30000,69000
899,99年,鎮民代表,雲林縣西螺鎮,99,0,163590
900,99年,里長,高雄市,99,6000,8500
901,99年,里長,高雄市,99,20000,30180
902,99年,里長,高雄市,99,105000,117953
903,99年,里長,高雄市,99,0,0
904,99年,里長,高雄市,99,0,0
905,99年,里長,高雄市,99,0,0
906,99年,里長,高雄市,99,0,0
907,99年,里長,高雄市,99,0,0
908,99年,里長,高雄市,99,50000,58880
909,99年,里長,高雄市,99,0,0
910,99年,里長,高雄市,99,0,0
