區域,候選人,職務,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,超過三萬元之收入合計,金錢收入總額,收入合計,非金錢收入總額,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,專戶存款結存金額,公共關係費用支出,支出合計,超過三萬元之支出合計,收支結存金額,金錢以外之賸餘財產,結算日期,申報日期,更正日期
彰化縣 ,白閔傑 ,None,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,231700.0,18000.0,0.0,0.0,18050.0,44478.0,0.0,0.0,20000.0,29700.0,341928.0,58826.0,-321928.0,0.0,None,None,None
彰化縣 ,江瑞演 ,None,109000.0,50000.0,0.0,0.0,6000.0,0.0,50000.0,165000.0,165000.0,0.0,0.0,86750.0,28517.0,0.0,43100.0,3000.0,48372.0,0.0,0.0,0.0,0.0,209739.0,60800.0,-44739.0,0.0,None,None,None
彰化縣 ,江熊一楓 ,None,1448220.0,410000.0,0.0,0.0,0.0,12.0,1540000.0,1858232.0,1858232.0,0.0,1198134.0,147761.0,58035.0,0.0,337392.0,0.0,251071.0,0.0,0.0,0.0,0.0,1992393.0,789000.0,-134161.0,0.0,None,None,None
彰化縣 ,李俊諭 ,None,949300.0,56000.0,0.0,0.0,0.0,8.0,456000.0,979208.0,1005308.0,26100.0,189000.0,622944.0,527750.0,17620.0,33400.0,93175.0,93196.0,0.0,10008.0,0.0,0.0,1587093.0,514700.0,-581785.0,0.0,None,None,None
彰化縣 ,李浩誠 ,None,2146650.0,950000.0,30000.0,0.0,0.0,28.0,2716000.0,3105028.0,3126678.0,21650.0,509885.0,1174014.0,330694.0,418558.0,665102.0,24732.0,352064.0,0.0,0.0,848.0,8692.0,3483741.0,1749776.0,-357063.0,247400.0,None,None,None
彰化縣 ,阮厚爵 ,None,1105000.0,945200.0,50000.0,0.0,25600.0,80.0,1524000.0,2062680.0,2125880.0,63200.0,776000.0,721082.0,143700.0,0.0,29420.0,36482.0,376030.0,0.0,20000.0,80.0,263650.0,2366364.0,1282733.0,-240484.0,0.0,None,None,None
彰化縣 ,林招膨 ,None,602000.0,50000.0,100000.0,0.0,0.0,0.0,250000.0,752000.0,752000.0,0.0,899240.0,421731.0,63150.0,63685.0,216425.0,16716.0,345533.0,0.0,0.0,0.0,44150.0,2070630.0,621050.0,-1318630.0,0.0,None,None,None
彰化縣 ,林滄喜 ,None,1912000.0,1373590.0,0.0,86000.0,0.0,109.0,2626000.0,3254609.0,3371699.0,117090.0,649600.0,1018630.0,0.0,0.0,243580.0,35806.0,1636058.0,0.0,0.0,0.0,0.0,3583674.0,1627510.0,-211975.0,0.0,None,None,None
彰化縣 ,林聖哲 ,None,862000.0,300000.0,50000.0,0.0,0.0,0.0,982000.0,1212000.0,1212000.0,0.0,0.0,672922.0,250000.0,0.0,0.0,0.0,320855.0,0.0,0.0,0.0,0.0,1243777.0,737400.0,-31777.0,0.0,None,None,None
彰化縣 ,林維浩 ,None,247600.0,102000.0,5000.0,0.0,0.0,0.0,170000.0,354600.0,354600.0,0.0,131850.0,101427.0,41500.0,0.0,0.0,68317.0,116604.0,0.0,0.0,55.0,32550.0,492248.0,41500.0,-137648.0,0.0,None,None,None
彰化縣 ,施性鍾 ,None,2173480.0,595070.0,50000.0,0.0,0.0,1.0,2162000.0,2704001.0,2818551.0,114550.0,452425.0,1307712.0,168103.0,87140.0,170927.0,64009.0,309001.0,0.0,0.0,2.0,404180.0,2963497.0,1943040.0,-144946.0,0.0,None,None,None
彰化縣 ,施淑珍 ,None,343600.0,6000.0,0.0,0.0,0.0,0.0,136000.0,307200.0,349600.0,42400.0,594500.0,537103.0,0.0,0.0,64730.0,96677.0,206064.0,0.0,0.0,0.0,13200.0,1512274.0,418155.0,-1162674.0,42400.0,None,None,None
彰化縣 ,柯振杯 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
彰化縣 ,洪宗熠 ,None,1281000.0,191900.0,0.0,0.0,24000.0,0.0,406000.0,1470400.0,1496900.0,26500.0,374820.0,717988.0,376550.0,60000.0,53100.0,40402.0,125227.0,0.0,0.0,0.0,0.0,1748087.0,793409.0,-251187.0,0.0,None,None,None
彰化縣 ,洪進南 ,None,470000.0,140000.0,50000.0,0.0,0.0,0.0,600000.0,660000.0,660000.0,0.0,0.0,42300.0,70500.0,0.0,0.0,102323.0,505263.0,0.0,0.0,0.0,0.0,720386.0,35400.0,-60386.0,0.0,None,None,None
彰化縣 ,洪麗娜 ,None,315000.0,156000.0,50000.0,0.0,31000.0,3.0,366000.0,516003.0,552003.0,36000.0,593731.0,0.0,0.0,216450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810181.0,612190.0,-258178.0,0.0,None,None,None
彰化縣 ,唐鎮林 ,None,162000.0,136000.0,0.0,0.0,0.0,0.0,200000.0,298000.0,298000.0,0.0,36000.0,422303.0,83500.0,36800.0,88900.0,33186.0,208609.0,0.0,0.0,0.0,0.0,909298.0,267900.0,-611298.0,0.0,None,None,None
彰化縣 ,張仁城 ,None,169000.0,70000.0,30000.0,0.0,0.0,0.0,0.0,269000.0,269000.0,0.0,0.0,299447.0,71550.0,7400.0,10250.0,0.0,42430.0,0.0,0.0,0.0,0.0,431077.0,227200.0,-162077.0,0.0,None,None,None
彰化縣 ,張東正 ,None,931000.0,80000.0,0.0,20000.0,0.0,1.0,660000.0,1011001.0,1031001.0,20000.0,253956.0,819865.0,55000.0,86000.0,210800.0,24957.0,437595.0,0.0,0.0,0.0,42000.0,1930173.0,865409.0,-899172.0,20000.0,None,None,None
彰化縣 ,張雪如 ,None,499600.0,348000.0,50000.0,0.0,120.0,0.0,528000.0,877720.0,897720.0,20000.0,0.0,878581.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,898581.0,877720.0,-861.0,0.0,None,None,None
彰化縣 ,張錦昆 ,None,1307000.0,966000.0,50000.0,0.0,0.0,24.0,1720000.0,1979024.0,2323024.0,344000.0,0.0,948808.0,0.0,0.0,0.0,3296.0,1535707.0,0.0,0.0,24.0,0.0,2487811.0,2150808.0,-164787.0,0.0,None,None,None
彰化縣 ,曹明正 ,None,941200.0,1292000.0,50000.0,0.0,0.0,106.0,1757000.0,1526306.0,2283306.0,757000.0,242000.0,1686672.0,348250.0,0.0,516920.0,25646.0,353480.0,0.0,0.0,116.0,0.0,3172968.0,1916905.0,-889662.0,0.0,None,None,None
彰化縣 ,梁禎祥 ,None,1605700.0,407000.0,15000.0,4000.0,16600.0,7.0,668000.0,1726307.0,2048307.0,322000.0,379749.0,921817.0,49390.0,0.0,292000.0,0.0,281714.0,0.0,0.0,64.0,191400.0,2116070.0,615442.0,-67763.0,0.0,None,None,None
彰化縣 ,陳一惇 ,None,556000.0,920000.0,50000.0,0.0,0.0,31.0,1300000.0,1526031.0,1526031.0,0.0,0.0,850140.0,0.0,0.0,0.0,186127.0,665100.0,0.0,0.0,31.0,0.0,1701367.0,1047326.0,-175336.0,0.0,None,None,None
彰化縣 ,陳玉姬 ,None,66000.0,0.0,0.0,0.0,0.0,0.0,36000.0,66000.0,66000.0,0.0,174500.0,124925.0,0.0,0.0,21900.0,13001.0,41541.0,0.0,0.0,0.0,10000.0,385867.0,83580.0,-319867.0,0.0,None,None,None
彰化縣 ,陳秀寶 ,None,204000.0,198600.0,0.0,0.0,0.0,8.0,246000.0,402608.0,402608.0,0.0,17577.0,190632.0,10800.0,30542.0,35225.0,25526.0,93174.0,0.0,0.0,8.0,0.0,403476.0,177660.0,-868.0,0.0,None,None,None
彰化縣 ,陳重嘉 ,None,606000.0,220000.0,0.0,0.0,0.0,3.0,706000.0,799003.0,826003.0,27000.0,0.0,788534.0,0.0,27000.0,1020.0,0.0,10656.0,0.0,0.0,0.0,3000.0,830210.0,0.0,-4207.0,0.0,None,None,None
彰化縣 ,陳益昌 ,None,460000.0,0.0,0.0,0.0,0.0,2.0,460000.0,460002.0,460002.0,0.0,0.0,762603.0,0.0,0.0,0.0,8608.0,72430.0,0.0,0.0,2.0,0.0,843641.0,766703.0,-383639.0,0.0,None,None,None
彰化縣 ,陳素月 ,None,2494900.0,551000.0,0.0,0.0,141300.0,96.0,1357000.0,3142596.0,3187296.0,44700.0,740610.0,1342248.0,345998.0,75030.0,183000.0,91211.0,581689.0,0.0,0.0,0.0,0.0,3359786.0,1263262.0,-172490.0,0.0,None,None,None
彰化縣 ,陳榮妹 ,None,205000.0,72000.0,50000.0,0.0,0.0,18.0,300000.0,327018.0,327018.0,0.0,100000.0,118600.0,0.0,0.0,84500.0,24546.0,299949.0,0.0,0.0,0.0,0.0,627595.0,238325.0,-300577.0,0.0,None,None,None
彰化縣 ,陳錦玉 ,None,80000.0,0.0,50000.0,0.0,0.0,3.0,110000.0,130003.0,130003.0,0.0,239000.0,207600.0,0.0,0.0,0.0,30386.0,186675.0,0.0,0.0,3.0,0.0,663661.0,389000.0,-533658.0,0.0,None,None,None
彰化縣 ,曾世勇 ,None,1285000.0,148000.0,50000.0,0.0,11000.0,0.0,1081000.0,1404000.0,1494000.0,90000.0,110650.0,1226698.0,0.0,120000.0,227028.0,56069.0,177612.0,0.0,0.0,0.0,69560.0,1987617.0,433318.0,-493617.0,0.0,None,None,None
彰化縣 ,游振雄 ,None,771380.0,874000.0,50000.0,0.0,0.0,0.0,1142000.0,1332000.0,1695380.0,363380.0,562100.0,662848.0,24870.0,0.0,427280.0,83625.0,337823.0,0.0,0.0,0.0,0.0,2098546.0,986175.0,-403166.0,0.0,None,None,None
彰化縣 ,黃秀芳 ,None,1261000.0,244000.0,2000.0,0.0,4150.0,4.0,1016000.0,1339154.0,1511154.0,172000.0,378678.0,1010890.0,8000.0,0.0,45000.0,10060.0,68310.0,0.0,0.0,0.0,0.0,1520938.0,926671.0,-9784.0,0.0,None,None,None
彰化縣 ,黃育寬 ,None,2517000.0,384000.0,5000.0,5000.0,20000.0,44.0,1691000.0,2858044.0,2931044.0,73000.0,819250.0,904264.0,55555.0,112800.0,822193.0,2960.0,235196.0,100000.0,0.0,44.0,144936.0,3197154.0,1539594.0,-266110.0,5000.0,None,None,None
彰化縣 ,黃建彰 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404200.0,1377792.0,5000.0,0.0,39200.0,0.0,1254183.0,0.0,0.0,0.0,0.0,3080375.0,2392104.0,-3080375.0,0.0,None,None,None
彰化縣 ,黃振彥 ,None,316500.0,411000.0,5000.0,0.0,20100.0,36.0,500000.0,751636.0,752636.0,1000.0,202000.0,417540.0,189833.0,120000.0,98223.0,50721.0,155503.0,0.0,0.0,1.0,33500.0,1267320.0,469810.0,-514684.0,0.0,None,None,None
彰化縣 ,黃錦滄 ,None,358000.0,203600.0,50000.0,0.0,0.0,24.0,420000.0,611624.0,611624.0,0.0,99200.0,282207.0,196000.0,0.0,28800.0,49010.0,40691.0,0.0,0.0,24.0,0.0,695908.0,481400.0,-84284.0,0.0,None,None,None
彰化縣 ,楊淑鳳 ,None,1500.0,0.0,50000.0,0.0,0.0,0.0,50000.0,51500.0,51500.0,0.0,0.0,357700.0,0.0,0.0,0.0,0.0,68462.0,0.0,0.0,0.0,0.0,426162.0,157000.0,-374662.0,0.0,None,None,None
彰化縣 ,楊竣程 ,None,1350000.0,270000.0,50000.0,0.0,0.0,32.0,1550000.0,1670032.0,1670032.0,0.0,295000.0,775936.0,0.0,45000.0,15000.0,24686.0,617987.0,0.0,0.0,30032.0,0.0,1773609.0,464000.0,-103577.0,0.0,None,None,None
彰化縣 ,楊福建 ,None,988000.0,818000.0,0.0,0.0,0.0,18.0,1116000.0,1606018.0,1806018.0,200000.0,336300.0,825483.0,186400.0,23300.0,74400.0,11996.0,402099.0,30000.0,0.0,18.0,0.0,1889978.0,362315.0,-83960.0,0.0,None,None,None
彰化縣 ,葉寧鋒 ,None,390000.0,250000.0,0.0,0.0,0.0,16.0,500000.0,640016.0,640016.0,0.0,0.0,465280.0,0.0,0.0,0.0,0.0,174800.0,0.0,0.0,16.0,0.0,640080.0,550300.0,-64.0,0.0,None,None,None
彰化縣 ,葉麗娟 ,None,611600.0,375000.0,50000.0,0.0,0.0,19.0,803000.0,961619.0,1036619.0,75000.0,466500.0,414659.0,141000.0,0.0,13400.0,90331.0,752451.0,0.0,0.0,0.0,0.0,1878341.0,1222550.0,-841722.0,0.0,None,None,None
彰化縣 ,劉淑芳 ,None,409600.0,312000.0,50000.0,0.0,0.0,0.0,436000.0,712600.0,771600.0,59000.0,0.0,701208.0,22614.0,0.0,159200.0,22376.0,31062.0,0.0,0.0,0.0,6900.0,943360.0,664824.0,-171760.0,0.0,None,None,None
彰化縣 ,劉錦昌 ,None,548200.0,403000.0,0.0,0.0,10000.0,15.0,402000.0,953215.0,961215.0,8000.0,145025.0,385618.0,158450.0,0.0,83720.0,68200.0,453179.0,20000.0,0.0,0.0,0.0,1314192.0,0.0,-352977.0,0.0,None,None,None
彰化縣 ,蔡端欉 ,None,50000.0,229000.0,0.0,0.0,0.0,0.0,229000.0,200000.0,279000.0,79000.0,104000.0,216130.0,96500.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,139700.0,574330.0,96500.0,-295330.0,0.0,None,None,None
彰化縣 ,盧盈宏 ,None,968000.0,492000.0,0.0,0.0,14200.0,8.0,1240000.0,1474208.0,1474208.0,0.0,370160.0,927711.0,188600.0,0.0,28800.0,0.0,0.0,0.0,0.0,8.0,0.0,1515271.0,859589.0,-41063.0,0.0,None,None,None
彰化縣 ,蕭延青 ,None,117256.0,35856.0,30000.0,0.0,0.0,0.0,0.0,42000.0,183112.0,141112.0,0.0,151800.0,0.0,0.0,9936.0,0.0,61500.0,35856.0,0.0,12000.0,33820.0,292912.0,135000.0,-109800.0,0.0,None,None,None
彰化縣 ,蕭淑芬 ,None,19000.0,20000.0,0.0,0.0,0.0,0.0,0.0,39000.0,39000.0,0.0,0.0,118600.0,1510.0,45000.0,50100.0,0.0,6918.0,0.0,0.0,39000.0,0.0,222128.0,203900.0,-183128.0,0.0,None,None,None
彰化縣 ,賴岸璋 ,None,1914700.0,540000.0,0.0,9000.0,3100.0,0.0,1098000.0,2466800.0,2466800.0,0.0,345400.0,1128747.0,298850.0,46060.0,9700.0,29951.0,663952.0,0.0,0.0,0.0,0.0,2522660.0,1026051.0,-55860.0,0.0,None,None,None
彰化縣 ,賴炳輝 ,None,852400.0,416000.0,30000.0,0.0,0.0,0.0,990600.0,1298400.0,1298400.0,0.0,167800.0,1444209.0,78588.0,5010.0,105220.0,19646.0,35370.0,0.0,0.0,0.0,0.0,1855843.0,1545742.0,-557443.0,0.0,None,None,None
彰化縣 ,賴清美 ,None,368000.0,620000.0,0.0,0.0,0.0,4.0,860000.0,988004.0,988004.0,0.0,470800.0,253088.0,10000.0,0.0,4000.0,73359.0,237365.0,0.0,0.0,0.0,0.0,1048612.0,222350.0,-60608.0,0.0,None,None,None
彰化縣 ,謝成家 ,None,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,0.0,67550.0,0.0,0.0,12000.0,0.0,14970.0,0.0,0.0,0.0,0.0,94520.0,31600.0,-44520.0,0.0,None,None,None
彰化縣 ,謝典霖 ,None,2110815.0,2746000.0,50000.0,536000.0,0.0,0.0,5362815.0,5442815.0,5442815.0,0.0,529487.0,3882507.0,429600.0,0.0,882964.0,16500.0,522457.0,0.0,0.0,0.0,0.0,6263515.0,4781930.0,-820700.0,0.0,None,None,None
彰化縣 ,羅文保 ,None,33800.0,0.0,0.0,0.0,0.0,14.0,0.0,33814.0,33814.0,0.0,0.0,241830.0,0.0,0.0,12800.0,30171.0,39658.0,0.0,0.0,0.0,0.0,324459.0,237000.0,-290645.0,0.0,None,None,None
彰化縣 ,顧黃水花 ,None,0.0,140000.0,50000.0,0.0,0.0,0.0,150000.0,190000.0,190000.0,0.0,0.0,262918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170000.0,0.0,262918.0,262918.0,-72918.0,0.0,None,None,None
彰化縣 ,涂元生 ,None,16000.0,5000.0,50000.0,0.0,0.0,0.0,50000.0,71000.0,71000.0,0.0,0.0,11000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71000.0,0.0,0.0,0.0,None,None,None
彰化縣 ,涂淑媚 ,None,352000.0,220000.0,50000.0,0.0,0.0,17.0,600000.0,622017.0,622017.0,0.0,0.0,731107.0,46200.0,0.0,0.0,0.0,67332.0,0.0,0.0,0.0,128400.0,973039.0,847456.0,-351022.0,0.0,None,None,None
南投縣 ,于秀英 ,None,65200.0,0.0,0.0,0.0,0.0,0.0,60000.0,65200.0,65200.0,0.0,0.0,23000.0,0.0,0.0,51100.0,0.0,9150.0,0.0,0.0,0.0,0.0,83250.0,0.0,-18050.0,0.0,None,None,None
南投縣 ,王彩雲 ,None,100000.0,0.0,50000.0,0.0,0.0,9.0,150000.0,150009.0,150009.0,0.0,0.0,151100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,151100.0,73500.0,-1091.0,0.0,None,None,None
南投縣 ,史祝賢 ,None,183400.0,130000.0,0.0,0.0,0.0,0.0,110000.0,313400.0,313400.0,0.0,160000.0,190000.0,19050.0,0.0,0.0,0.0,24110.0,0.0,0.0,0.0,0.0,393160.0,160000.0,-79760.0,0.0,None,None,None
南投縣 ,史清水 ,None,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150204.0,0.0,0.0,0.0,0.0,150204.0,0.0,-120204.0,0.0,None,None,None
南投縣 ,全正明 ,None,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,31500.0,-1500.0,0.0,None,None,None
南投縣 ,吳國昌 ,None,804600.0,423400.0,0.0,0.0,22900.0,0.0,574000.0,1195000.0,1250900.0,55900.0,0.0,1027860.0,5500.0,26800.0,171400.0,0.0,169840.0,0.0,0.0,17170.0,25000.0,1426400.0,1204460.0,-175500.0,0.0,None,None,None
南投縣 ,吳棋祥 ,None,1308800.0,302960.0,50000.0,400000.0,2000.0,58.0,1286000.0,2009258.0,2063818.0,54560.0,500000.0,554753.0,96192.0,323366.0,89399.0,118133.0,658796.0,0.0,0.0,58.0,0.0,2340639.0,1270841.0,-276821.0,0.0,None,None,None
南投縣 ,吳翰賢 ,None,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.0,0.0,-3400.0,0.0,None,None,None
南投縣 ,宋懷琳 ,None,1494600.0,409100.0,50000.0,6000.0,0.0,31.0,850000.0,1099100.0,1959731.0,860600.0,822200.0,189504.0,5500.0,0.0,47595.0,52613.0,850935.0,0.0,200000.0,0.0,102625.0,2270972.0,1200000.0,-311272.0,0.0,None,None,None
南投縣 ,李素紅 ,None,405600.0,200000.0,50000.0,0.0,6000.0,2.0,610000.0,641002.0,661602.0,20600.0,194000.0,206750.0,77099.0,2500.0,137200.0,29422.0,48669.0,0.0,0.0,2002.0,0.0,695640.0,255800.0,-34038.0,0.0,None,None,None
南投縣 ,李添興 ,None,233200.0,60000.0,0.0,0.0,0.0,1.0,210000.0,293201.0,293201.0,0.0,250200.0,116829.0,0.0,63000.0,124100.0,32876.0,214785.0,0.0,0.0,1.0,3050.0,804840.0,102800.0,-511639.0,0.0,None,None,None
南投縣 ,李增全 ,None,88200.0,25750.0,50000.0,4000.0,0.0,0.0,50000.0,147200.0,167950.0,20750.0,243750.0,491374.0,14500.0,0.0,0.0,49579.0,216562.0,0.0,0.0,200.0,22300.0,1038065.0,403231.0,-870115.0,0.0,None,None,None
南投縣 ,林永鴻 ,None,1209200.0,2048000.0,0.0,0.0,6600.0,0.0,2993000.0,3263800.0,3263800.0,0.0,465200.0,3145858.0,69300.0,69070.0,10000.0,49276.0,378007.0,0.0,0.0,0.0,22500.0,4209211.0,3105332.0,-945411.0,0.0,None,None,None
南投縣 ,林宗立 ,None,0.0,32000.0,0.0,0.0,0.0,0.0,32000.0,32000.0,32000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,-8000.0,0.0,None,None,None
南投縣 ,林昆熠 ,None,317200.0,96600.0,0.0,0.0,0.0,6.0,177000.0,326006.0,413806.0,87800.0,0.0,226901.0,23636.0,71800.0,97000.0,0.0,237842.0,0.0,0.0,226000.0,0.0,657179.0,480250.0,-243373.0,0.0,None,None,None
南投縣 ,98 年 10 月 15 日至 98 年 12 月 18 日 ,None,185000.0,30000.0,50000.0,0.0,22000.0,0.0,50000.0,287000.0,287000.0,0.0,0.0,253433.0,0.0,11040.0,61300.0,2000.0,9972.0,0.0,0.0,9960.0,0.0,337745.0,74200.0,-50745.0,0.0,None,None,None
南投縣 ,林儒彬 ,None,1878888.0,276000.0,50000.0,0.0,0.0,0.0,1920000.0,2204888.0,2204888.0,0.0,0.0,1579379.0,57000.0,18500.0,445000.0,35677.0,271154.0,0.0,0.0,1904888.0,0.0,2406710.0,1428000.0,-201822.0,0.0,None,None,None
南投縣 ,林憶如 ,None,36000.0,600000.0,50000.0,0.0,3000.0,0.0,650000.0,689000.0,689000.0,0.0,0.0,624372.0,0.0,20000.0,147000.0,0.0,20000.0,0.0,0.0,689000.0,0.0,811372.0,467000.0,-122372.0,0.0,None,None,None
南投縣 ,松秋明 ,None,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,-9000.0,0.0,None,None,None
南投縣 ,洪盛雄 ,None,329300.0,325000.0,50000.0,2000.0,11000.0,0.0,665000.0,713000.0,717300.0,4300.0,0.0,696671.0,0.0,0.0,63460.0,0.0,1345.0,0.0,0.0,215965.0,0.0,761476.0,536150.0,-44176.0,0.0,None,None,None
南投縣 ,康誌合 ,None,299200.0,120000.0,0.0,0.0,0.0,0.0,360000.0,419200.0,419200.0,0.0,260000.0,428553.0,0.0,40000.0,40000.0,39300.0,291860.0,0.0,0.0,0.0,0.0,1099713.0,514215.0,-680513.0,0.0,None,None,None
南投縣 ,張經魁 ,None,321600.0,446000.0,50000.0,0.0,0.0,0.0,650000.0,817600.0,817600.0,0.0,0.0,1475128.0,115500.0,105000.0,86000.0,17932.0,266731.0,400000.0,0.0,417260.0,0.0,2466291.0,1801337.0,-1648691.0,0.0,None,None,None
南投縣 ,莊文斌 ,None,365200.0,140000.0,50000.0,0.0,0.0,9.0,370000.0,525209.0,555209.0,30000.0,178900.0,300095.0,2000.0,45000.0,89431.0,0.0,111253.0,0.0,0.0,1000.0,0.0,726679.0,405000.0,-171470.0,70000.0,None,None,None
南投縣 ,許阿甘 ,None,600000.0,92000.0,0.0,0.0,12000.0,0.0,388000.0,664000.0,704000.0,40000.0,0.0,727284.0,172950.0,0.0,0.0,18528.0,229609.0,0.0,0.0,0.0,0.0,1148371.0,806780.0,-444371.0,0.0,None,None,None
南投縣 ,許素霞 ,None,485400.0,0.0,50000.0,0.0,6000.0,0.0,150000.0,436600.0,541400.0,104800.0,0.0,414407.0,78400.0,1355.0,184060.0,30133.0,231646.0,0.0,0.0,136040.0,50800.0,990801.0,523500.0,-449401.0,0.0,None,None,None
南投縣 ,許粧 ,None,265200.0,121000.0,50000.0,0.0,22600.0,0.0,110000.0,458800.0,458800.0,0.0,20000.0,529859.0,7500.0,0.0,32000.0,1460.0,116053.0,0.0,0.0,0.0,0.0,706872.0,369640.0,-248072.0,0.0,None,None,None
南投縣 ,陳永來 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247145.0,85700.0,152000.0,264590.0,40308.0,1994408.0,0.0,0.0,0.0,0.0,3784151.0,1120145.0,-3784151.0,0.0,None,None,None
南投縣 ,陳昭煜 ,None,528200.0,70000.0,0.0,0.0,2000.0,0.0,500000.0,600200.0,600200.0,0.0,260000.0,298400.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,290200.0,0.0,633400.0,0.0,-33200.0,0.0,None,None,None
南投縣 ,陳倩月 ,None,55000.0,0.0,0.0,0.0,0.0,0.0,50000.0,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,15000.0,0.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,None,None,None
南投縣 ,陳國雄 ,None,47700.0,21800.0,0.0,0.0,0.0,0.0,0.0,48200.0,69500.0,21300.0,0.0,6800.0,18000.0,0.0,23600.0,0.0,21300.0,0.0,0.0,48160.0,0.0,69700.0,0.0,-200.0,0.0,None,None,None
南投縣 ,陳淑惠 ,None,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,0.0,327100.0,60000.0,56200.0,29130.0,0.0,0.0,0.0,0.0,1000.0,0.0,472430.0,281700.0,-422430.0,0.0,None,None,None
南投縣 ,陳翰立 ,None,630002.0,580000.0,0.0,0.0,0.0,1.0,980000.0,1210003.0,1210003.0,0.0,374381.0,409780.0,128400.0,60000.0,24500.0,22050.0,226805.0,0.0,0.0,1.0,3200.0,1249116.0,555100.0,-39113.0,0.0,None,None,None
南投縣 ,曾萬定 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347200.0,649196.0,47600.0,0.0,17480.0,29618.0,145388.0,0.0,0.0,0.0,0.0,1236482.0,1001982.0,-1236482.0,0.0,None,None,None
南投縣 ,黃志學 ,None,461600.0,382545.0,50000.0,0.0,0.0,0.0,622545.0,713000.0,894145.0,181145.0,60000.0,751035.0,0.0,0.0,68780.0,37902.0,115238.0,0.0,0.0,1600.0,3500.0,1036455.0,764545.0,-142310.0,0.0,None,None,None
南投縣 ,黃秀女 ,None,455000.0,347600.0,0.0,0.0,0.0,0.0,584000.0,802600.0,802600.0,0.0,84000.0,768184.0,59000.0,0.0,100975.0,3963.0,94394.0,0.0,0.0,0.0,0.0,1110516.0,651000.0,-307916.0,0.0,None,None,None
南投縣 ,廖志堿 ,None,1011600.0,557700.0,0.0,0.0,0.0,130.0,1070000.0,1537730.0,1569430.0,31700.0,0.0,1288690.0,150000.0,0.0,130740.0,0.0,0.0,0.0,0.0,0.0,0.0,1569430.0,1302928.0,0.0,0.0,None,None,None
南投縣 ,廖宜賢 ,None,65400.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,65400.0,17400.0,0.0,124890.0,0.0,0.0,0.0,16083.0,12696.0,0.0,0.0,0.0,0.0,153669.0,72000.0,-88269.0,17400.0,None,None,None
南投縣 ,廖梓佑 ,None,1342400.0,154000.0,0.0,0.0,127200.0,0.0,406000.0,1623600.0,1623600.0,0.0,320400.0,677833.0,33300.0,50000.0,153010.0,49631.0,377606.0,0.0,0.0,0.0,0.0,1661780.0,447950.0,-38180.0,0.0,None,None,None
南投縣 ,劉一帄 ,None,10000.0,0.0,0.0,0.0,0.0,1.0,0.0,10001.0,10001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,10001.0,0.0,10000.0,0.0,1.0,0.0,None,None,None
