vote_id,election_id,r1,r2,r3,r4,r5,r6,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,income,cost,area,no,name,gender,birth_year,sec_name,sec_gender,sec_birth_year,party,vote_cnt,vote_rate,elect_ind,incumbent_ind,year,term,title,main_type,sub_type,leader_ind,position_level
742,20101101V1B3,9000,0,0,0,0,0,0,0,0,0,0,0,22840,0,0,0,9000,22840,臺北市大同區建明里,2,陳正賢,M,1953,"","",,民主進步黨,1080,0.5914,t,t,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
743,20101101V1B3,0,0,0,0,0,0,0,2600,0,0,0,2160,8616,0,0,0,0,13376,臺北市信義區黎忠里,2,陳煥文,M,1969,"","",,無黨籍及未經政黨推薦,1269,0.4602,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
744,20101101V1B3,200000,11000,0,0,0,0,94000,7500,0,0,53700,0,0,6000,0,57496,211000,218696,臺北市大同區民權里,1,陳玉女,F,1953,"","",,中國國民黨,2689,1,t,t,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
745,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺北市內湖區西湖里,1,陳萬祥,M,1957,"","",,中國國民黨,1096,0.2517,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
746,20101101V1B3,32000,0,0,0,0,0,0,36335,0,0,0,847,7200,0,0,0,32000,44382,臺北市文山區萬有里,1,陳高美美,F,1949,"","",,無黨籍及未經政黨推薦,1370,0.4808,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
747,20101101V1B3,70000,0,0,0,0,0,0,57545,0,22800,0,0,30810,0,0,3300,70000,114455,臺北市中正區建國里,2,陳麒中,M,1968,"","",,無黨籍及未經政黨推薦,201,0.2883,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
748,20101101V1B3,51500,0,0,0,0,0,20000,36000,0,0,0,0,9296,0,0,0,51500,65296,臺北市萬華區日善里,1,高秀卿,F,1959,"","",,無黨籍及未經政黨推薦,923,0.414,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
749,20101101V1B3,144600,5000,0,0,5600,0,0,53102,0,97000,0,300,8192,0,0,0,155200,158594,臺北市北投區奇岩里,2,高美華,F,1953,"","",,無黨籍及未經政黨推薦,1498,0.2735,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
750,20101101V1B3,5000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,5000,5000,臺北市信義區大道里,2,黃健峰,M,1982,"","",,無黨籍及未經政黨推薦,567,0.1554,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
751,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺北市中山區恆安里,1,黃志昌,M,1973,"","",,無黨籍及未經政黨推薦,1840,1,t,t,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
752,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺北市文山區興邦里,2,黃烈明,M,1964,"","",,中國國民黨,1114,0.4454,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
753,20101101V1B3,40000,0,0,0,2000,0,0,0,0,0,0,0,43000,0,0,0,42000,43000,臺北市大安區龍泉里,2,龎維良,M,1974,"","",,無黨籍及未經政黨推薦,1598,0.6703,t,t,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
754,20101101V1B3,21000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,21000,21000,臺南市東區關聖里,3,劉文景,M,1962,"","",,中國國民黨,1022,0.4277,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
755,20101101V1B3,37910,30000,0,0,0,0,27000,14310,0,30000,0,700,18885,0,0,0,67910,90895,臺南市中西區天后里,1,卓志峰,M,1972,"","",,民主進步黨,383,0.4357,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
756,20101101V1B3,4000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,4000,5000,臺南市東區崇信里,2,呂俊杰,M,1976,"","",,中國國民黨,648,0.2945,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
757,20101101V1B3,73000,40000,0,0,0,0,0,84468,3150,655,3090,9466,9381,0,0,6160,113000,116370,臺南市中西區青年里,2,呂建毅,M,1967,"","",,民主進步黨,219,0.269,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
758,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市東區東安里,2,施進賢,M,1949,"","",,民主進步黨,632,0.6803,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
759,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市永康區大橋里,1,李建志,M,1966,"","",,民主進步黨,1464,0.4672,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
760,20101101V1B3,30000,20000,0,0,60,0,0,81750,0,0,20410,0,2408,0,0,0,50060,104568,臺南市安平區平通里,1,李秀珀,F,1965,"","",,無黨籍及未經政黨推薦,1025,0.3159,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
761,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市安平區億載里,2,李育田,M,1958,"","",,無黨籍及未經政黨推薦,552,0.3912,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
762,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市官田區官田里,1,林茂春,M,1938,"","",,無黨籍及未經政黨推薦,606,0.4,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
763,20101101V1B3,66600,6000,0,0,0,0,15000,51275,0,0,56830,0,165,0,0,0,72600,123270,臺南市南區郡南里,2,楊燈煙,M,1955,"","",,無黨籍及未經政黨推薦,1053,0.428,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
764,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市安南區海東里,1,楊立興,M,1948,"","",,無黨籍及未經政黨推薦,1185,0.4096,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
765,20101101V1B3,1000,0,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,1000,31000,臺南市安平區育平里,3,歐東林,M,1962,"","",,無黨籍及未經政黨推薦,727,0.1985,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
766,20101101V1B3,111000,0,0,0,0,0,28000,118796,15000,8048,35240,12840,67902,0,0,15899,111000,301725,臺南市新營區新北里,2,沈家鳳,F,1980,"","",,無黨籍及未經政黨推薦,919,0.343,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
767,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市五股區德音里,1,洪金龍,M,1962,"","",,無黨籍及未經政黨推薦,2473,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
767,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市南區建南里,1,洪金龍,M,1950,"","",,中國國民黨,803,0.252,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
768,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市安南區國安里,2,温伯文,M,1955,"","",,民主進步黨,744,0.5099,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
769,20101101V1B3,120000,100000,0,0,0,0,110700,50000,0,0,0,0,59300,0,0,0,220000,220000,臺南市安南區四草里,2,王佐雄,M,1942,"","",,無黨籍及未經政黨推薦,789,0.578,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
770,20101101V1B3,12995,150000,0,0,0,0,0,58195,0,44800,60000,0,0,0,0,0,162995,162995,臺南市安南區塩田里,3,王正德,M,1956,"","",,無黨籍及未經政黨推薦,336,0.372,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
771,20101101V1B3,0,0,0,0,0,0,0,17400,0,0,0,0,3267,0,0,0,0,20667,臺南市東區大福里,2,蔡泓其,M,1975,"","",,無黨籍及未經政黨推薦,254,0.1776,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
772,20101101V1B3,43000,0,0,0,0,0,0,40000,0,0,0,0,3790,0,0,0,43000,43790,臺南市新營區中營里,1,蔡牧謙,M,1966,"","",,無黨籍及未經政黨推薦,378,0.441,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
773,20101101V1B3,120000,0,0,0,0,4,0,44915,0,0,46000,0,45020,0,0,0,120004,135935,新北市新莊區富民里,2,陳清泉,M,1961,"","",,無黨籍及未經政黨推薦,1120,0.5539,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
773,20101101V1B3,120000,0,0,0,0,4,0,44915,0,0,46000,0,45020,0,0,0,120004,135935,臺南市南區文南里,1,陳清泉,M,1957,"","",,中國國民黨,2557,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
774,20101101V1B3,200000,0,0,0,0,0,0,209842,0,0,0,0,0,0,0,0,200000,209842,臺南市永康區龍潭里,2,陳舒奕,M,1972,"","",,民主進步黨,2214,0.3983,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
775,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺南市安平區平安里,2,黃江山,M,1959,"","",,無黨籍及未經政黨推薦,713,0.3245,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
776,20101101V1B3,12000,0,0,0,2000,0,0,20240,0,0,0,0,0,0,0,0,14000,20240,臺南市安南區大安里,1,黃豐榮,M,1965,"","",,民主進步黨,1262,0.5356,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
777,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺東縣卑南鄉美農村,2,陳治東,M,1973,"","",,無,309,0.4647,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
786,20100601S1E1,20000,0,0,0,0,0,0,22000,0,0,0,0,14566,0,0,0,20000,36566,臺東縣台東市南王里,4,鄭玉嬌,F,1954,"","",,中國國民黨,256,0.1926,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
790,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,花蓮縣吉安鄉光華村,1,葉光南,M,1969,"","",,中國國民黨,381,0.5538,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
805,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,花蓮縣玉里鎮三民里,1,黎昌福,M,1961,"","",,無,268,0.4365,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
830,20100601S1E1,0,12000,0,0,0,0,0,0,0,0,15000,0,2540,0,0,0,12000,17540,花蓮縣花蓮市主安里,1,劉秀香,F,1944,"","",,中國國民黨,453,0.4356,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
831,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,花蓮縣花蓮市主權里,2,吳明星,M,1955,"","",,中國國民黨,542,0.2883,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
832,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,花蓮縣花蓮市國富里,1,曾鈞蔚,M,1976,"","",,民主進步黨,888,0.4528,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
833,20100601S1E1,6800,0,0,0,0,0,0,18132,0,0,35000,3000,8717,0,0,2000,6800,66849,花蓮縣花蓮市主學里,2,洪士閔,M,1980,"","",,無,405,0.453,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
834,20100601S1E1,5300,0,0,0,0,0,0,3000,0,0,0,0,5300,0,0,0,5300,8300,花蓮縣花蓮市國裕里,2,賴坤志,M,1956,"","",,無,326,0.25,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
835,20100601S1E1,83580,0,0,0,0,0,0,52100,0,0,0,0,37860,0,0,0,83580,89960,花蓮縣萬榮鄉馬遠村,2,馬金山,M,1956,"","",,中國國民黨,338,0.4985,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
841,20100601S1E1,51000,0,0,0,0,2,0,53000,0,0,0,0,0,0,0,0,51002,53000,苗栗縣公館鄉鶴岡村,1,謝傳繼,M,1944,"","",,無,394,0.4799,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
844,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,苗栗縣大湖鄉富興村,1,余錦昌,M,1954,"","",,無,494,0.4906,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
845,20100601S1E1,0,0,0,0,0,0,0,20000,0,0,39000,0,10700,0,0,12000,0,81700,苗栗縣大湖鄉明湖村,3,廖万德,M,1951,"","",,無,225,0.4601,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
846,20100601S1E1,21000,0,0,0,0,0,0,37980,0,0,0,0,3840,0,0,0,21000,41820,苗栗縣大湖鄉大湖村,2,李敏紅,M,1960,"","",,中國國民黨,575,0.5157,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
847,20100601S1E1,0,0,0,0,0,0,0,82550,0,0,5900,0,1640,0,0,0,0,90090,苗栗縣大湖鄉靜湖村,1,葉榕灝,M,1949,"","",,無,554,0.4352,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
848,20100601S1E1,34000,0,0,0,0,0,0,0,0,0,0,0,34811,0,0,0,34000,34811,苗栗縣大湖鄉義和村,3,謝國龍,M,1963,"","",,無,572,0.4893,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
856,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,苗栗縣後龍鎮豐富里,1,余萬盛,M,1947,"","",,無,605,0.6117,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
861,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,苗栗縣獅潭鄉永興村,1,涂泉明,M,1948,"","",,中國國民黨,140,0.2875,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
862,20100601S1E1,78500,100000,0,0,0,0,27000,107350,20000,0,25875,0,42807,0,0,0,178500,223032,苗栗縣竹南鎮龍山里,1,林永春,M,1955,"","",,無,448,0.3781,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
863,20100601S1E1,35500,0,0,0,0,0,20000,155792,6000,0,12000,0,12000,0,0,0,35500,205792,苗栗縣竹南鎮海口里,3,葉光華,M,1969,"","",,無,989,0.5329,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
863,20100601S1E1,35500,0,0,0,0,0,20000,155792,6000,0,12000,0,12000,0,0,0,35500,205792,嘉義市西區書院里,2,葉光華,M,1936,"","",,無,383,0.4006,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
864,20100601S1E1,120300,22800,0,0,2000,3,0,93800,0,26700,0,0,62000,0,0,0,145103,182500,苗栗縣竹南鎮聖福里,2,謝美香,F,1975,"","",,中國國民黨,447,0.278,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
865,20100601S1E1,0,100000,0,0,0,0,0,28400,0,0,10000,0,76400,0,0,0,100000,114800,苗栗縣竹南鎮中美里,2,陳忠雄,M,1957,"","",,無,543,0.4289,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
869,20100601S1E1,0,0,0,0,0,0,0,81300,0,0,0,0,12010,0,0,0,0,93310,苗栗縣苗栗市清華里,2,劉智隆,M,1968,"","",,中國國民黨,515,0.2999,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
873,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,苗栗縣頭份鎮仁愛里,1,黃堯棟,M,1951,"","",,無,251,0.2865,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
883,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,金門縣金寧鄉盤山村,3,翁明振,M,1972,"","",,中國國民黨,141,0.1273,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
885,20100601S1E1,100000,0,0,0,0,0,0,112000,0,20000,30000,0,77700,0,0,0,100000,239700,金門縣金湖鎮新市里,3,李志鴻,M,1974,"","",,中國國民黨,365,0.2736,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
886,20100601S1E1,100000,0,0,0,0,0,0,14100,0,0,106900,0,13000,0,0,0,100000,134000,雲林縣二崙鄉崙東村,3,李木魁,M,1948,"","",,無,434,0.4573,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
888,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雲林縣四湖鄉林厝村,1,林建益,M,1946,"","",,無,501,0.6014,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
896,20100601S1E1,0,0,0,0,0,0,0,19700,0,0,0,0,14045,0,0,0,0,33745,雲林縣斗六市三平里,1,黃玉昭,F,1951,"","",,無,540,0.3784,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
900,20101101V1B3,6000,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,6000,8500,高雄市岡山區碧紅里,1,余瑞民,M,1961,"","",,無黨籍及未經政黨推薦,430,0.166,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
901,20101101V1B3,20000,0,0,0,0,0,15000,15180,0,0,0,0,0,0,0,0,20000,30180,高雄市鳳山區中正里,4,劉德權,M,1960,"","",,無黨籍及未經政黨推薦,138,0.1608,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
902,20101101V1B3,71000,34000,0,0,0,0,11200,41200,6922,51600,0,0,7031,0,0,0,105000,117953,高雄市三民區安泰里,2,劉高鈿,M,1944,"","",,無黨籍及未經政黨推薦,1353,0.504,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
903,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市小港區港后里,2,吳住元,M,1962,"","",,無黨籍及未經政黨推薦,640,0.3747,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
904,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市路竹區竹滬里,2,孫淑,F,1955,"","",,無黨籍及未經政黨推薦,185,0.0807,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
905,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市大社區觀音里,1,張明達,M,1957,"","",,民主進步黨,2075,0.576,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
906,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市前鎮區良和里,2,張昭為,M,1965,"","",,無黨籍及未經政黨推薦,628,0.3403,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
907,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市岡山區仁義里,3,李又玲,F,1942,"","",,中國國民黨,195,0.15,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
908,20101101V1B3,50000,0,0,0,0,0,0,58880,0,0,0,0,0,0,0,0,50000,58880,高雄市仁武區仁慈里,2,杜忠山,M,1951,"","",,無黨籍及未經政黨推薦,655,0.5522,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
909,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市岡山區灣裡里,1,林國泰,M,1950,"","",,中國國民黨,630,0.467,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
909,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市岡山區灣裡里,1,林國泰,M,1950,"","",,中國國民黨,630,0.467,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
909,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市鼓山區厚生里,2,林國泰,M,1947,"","",,無黨籍及未經政黨推薦,763,0.3525,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
909,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市鼓山區厚生里,2,林國泰,M,1947,"","",,無黨籍及未經政黨推薦,763,0.3525,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
910,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市鳳山區新泰里,2,林振亮,M,1955,"","",,中國國民黨,1313,0.5491,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
911,20101101V1B3,100000,100000,0,0,0,0,52000,109600,0,0,0,0,1850,0,0,42600,200000,206050,高雄市路竹區文南里,2,洪仲禎,M,1955,"","",,中國國民黨,976,0.5489,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
912,20101101V1B3,0,1900,0,0,0,0,0,11820,0,0,0,0,5120,0,0,0,1900,16940,高雄市左營區自助里,2,王復興,M,1952,"","",,無黨籍及未經政黨推薦,128,0.1622,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
913,20101101V1B3,200000,0,0,0,0,0,2500,4400,0,0,0,10063,187217,0,0,26500,200000,230680,高雄市岡山區前峰里,1,蔡和山,M,1944,"","",,中國國民黨,1498,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
914,20101101V1B3,8300,0,0,0,0,0,4800,11850,0,0,7560,0,2750,0,0,0,8300,26960,高雄市左營區崇實里,2,薛亜媚,F,1956,"","",,無黨籍及未經政黨推薦,411,0.3223,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
915,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市苓雅區文昌里,1,邱丁枝,M,1947,"","",,中國國民黨,1323,0.4821,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
916,20101101V1B3,23200,0,0,0,0,0,0,27942,0,0,0,0,0,0,0,0,23200,27942,高雄市仁武區高楠里,2,邱清水,M,1948,"","",,無黨籍及未經政黨推薦,669,0.5068,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
917,20101101V1B3,163000,96000,0,0,0,0,0,42800,17500,0,0,0,247854,0,0,0,259000,308154,高雄市前鎮區興東里,2,陳建銘,M,1966,"","",,無黨籍及未經政黨推薦,1601,0.4958,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
918,20101101V1B3,115000,35000,0,0,0,19,0,171000,0,0,0,0,0,0,0,0,150019,171000,高雄市仁武區竹後里,3,陳德欽,M,1954,"","",,民主進步黨,691,0.4318,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
919,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市岡山區忠孝里,3,黃世堯,M,1957,"","",,中國國民黨,267,0.1382,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
920,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高雄市三民區正興里,2,黃國龍,M,1952,"","",,中國國民黨,3325,0.537,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
921,20101101V1B3,95112,69890,0,10000,0,0,0,195056,0,0,40002,0,2975,0,0,0,175002,238033,高雄市三民區寶玉里,1,黃永富,M,1960,"","",,中國國民黨,2495,0.5069,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
922,20101101V1B3,181900,0,0,0,0,0,0,100280,0,0,0,0,136840,0,0,0,181900,237120,高雄市苓雅區林靖里,3,黃龍,M,1952,"","",,中國國民黨,517,0.4923,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
923,20051201D1D1,95000,51000,0,0,0,0,0,174000,60000,70840,37920,20030,1890,0,0,0,146000,364680,南投縣仁愛鄉,2,張子孝,M,1960,"","",,親民黨,3055,0.3725,f,f,1996,94,2005-94年鄉鎮市長選舉,鄉鎮市長,選舉,1,7
931,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺北市中正區網溪里,1,夏萬浪,M,1952,"","",,無黨籍及未經政黨推薦,1713,0.5381,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
932,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺北市南港區三重里,2,江輝吉,M,1943,"","",,中國國民黨,1621,0.7308,t,t,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
933,20061201T2B2,23300,0,0,0,0,0,0,21118,49500,93000,4500,14735,53728,0,0,0,23300,236581,臺北市,1,余光妹,F,1947,"","",,無,982,0.2666,f,f,1996,95,2006-95年直轄市議員選舉>原住民,直轄市議員,選舉,0,4
934,20061201T1B2,954240,886000,0,430000,2400,51,0,3775185,172000,52753,95840,42325,13814,0,0,0,2272691,4151917,臺北市第5選區,8,侯冠群,M,1965,"","",,新黨,16572,0.0962,t,t,1996,95,2006-95年直轄市議員選舉>區域,直轄市議員,選舉,0,4
935,20061201T1B2,3249000,3088800,0,160000,2000,808,0,6717810,296600,442000,578749,84626,1676651,0,200000,0,6500608,9996436,臺北市第5選區,13,劉耀仁,M,1968,"","",,民主進步黨,14169,0.0823,t,t,1996,95,2006-95年直轄市議員選舉>區域,直轄市議員,選舉,0,4
